seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
42,500,0.4,0.7,0.6296296296296297,0.578,0.602711157455683,289,170,211
42,500,0.6,0.7,0.604040404040404,0.598,0.6010050251256281,299,196,201
42,500,0.7,0.5,0.592,0.592,0.592,296,204,204
42,500,0.7,0.4,0.6593625498007968,0.662,0.6606786427145709,331,171,169
42,500,0.7,0.3,0.7085828343313373,0.71,0.7092907092907093,355,146,145
42,500,0.6,0.6,0.6415094339622641,0.612,0.6264073694984647,306,171,194
42,100,0.3,0.6,0.42,0.42,0.41999999999999993,42,58,58
42,100,0.3,0.7,0.4,0.4,0.4000000000000001,40,60,60
42,100,0.4,0.5,0.46,0.46,0.46,46,54,54
42,100,0.5,0.7,0.44,0.44,0.44,44,56,56
42,100,0.5,0.6,0.4752475247524752,0.48,0.47761194029850745,48,53,52
42,100,0.4,0.4,0.52,0.52,0.52,52,48,48
42,100,0.4,0.3,0.53,0.53,0.53,53,47,47
42,100,0.6,0.3,0.56,0.56,0.56,56,44,44
42,100,0.6,0.4,0.52,0.52,0.52,52,48,48
42,100,0.7,0.6,0.5148514851485149,0.52,0.5174129353233831,52,49,48
42,100,0.7,0.7,0.51,0.51,0.51,51,49,49
42,100,0.6,0.5,0.49,0.49,0.49,49,51,51
42,100,0.3,0.5,0.39,0.39,0.39,39,61,61
42,100,0.3,0.4,0.38613861386138615,0.39,0.3880597014925374,39,62,61
42,100,0.3,0.3,0.47,0.47,0.47,47,53,53
42,100,0.4,0.6,0.39,0.39,0.39,39,61,61
42,100,0.5,0.3,0.5,0.5,0.5,50,50,50
42,100,0.5,0.4,0.57,0.57,0.57,57,43,43
42,100,0.5,0.5,0.43,0.43,0.42999999999999994,43,57,57
42,100,0.4,0.7,0.43,0.43,0.42999999999999994,43,57,57
42,100,0.6,0.7,0.5,0.5,0.5,50,50,50
42,100,0.7,0.5,0.47474747474747475,0.47,0.4723618090452262,47,52,53
42,100,0.7,0.4,0.54,0.54,0.54,54,46,46
42,100,0.7,0.3,0.54,0.54,0.54,54,46,46
42,100,0.6,0.6,0.48514851485148514,0.49,0.48756218905472637,49,52,51
75,800,0.3,0.6,0.30242360379346683,0.35875,0.3281875357347056,287,662,513
75,800,0.3,0.7,0.3707482993197279,0.2725,0.31412103746397696,218,370,582
75,800,0.4,0.5,0.5265104808877928,0.53375,0.5301055245189323,427,384,373
75,800,0.5,0.7,0.531328320802005,0.53,0.5306633291614518,424,374,376
75,800,0.5,0.6,0.5413533834586466,0.54,0.5406758448060075,432,366,368
75,800,0.4,0.4,0.5757575757575758,0.57,0.5728643216080402,456,336,344
75,800,0.4,0.3,0.5997490589711418,0.5975,0.5986224170319349,478,319,322
75,800,0.6,0.3,0.620049504950495,0.62625,0.6231343283582089,501,307,299
75,800,0.6,0.4,0.6165413533834586,0.615,0.6157697121401753,492,306,308
75,800,0.7,0.6,0.5811320754716981,0.5775,0.5793103448275863,462,333,338
75,800,0.7,0.7,0.559748427672956,0.55625,0.5579937304075235,445,350,355
75,800,0.6,0.5,0.59125,0.59125,0.59125,473,327,327
75,800,0.3,0.5,0.42735042735042733,0.375,0.3994673768308921,300,402,500
75,800,0.3,0.4,0.45180722891566266,0.46875,0.460122699386503,375,455,425
75,800,0.3,0.3,0.59,0.59,0.59,472,328,328
75,800,0.4,0.6,0.5301837270341208,0.505,0.5172855313700383,404,358,396
75,800,0.5,0.3,0.6277915632754343,0.6325,0.6301369863013698,506,300,294
75,800,0.5,0.4,0.6007281553398058,0.61875,0.6096059113300493,495,329,305
75,800,0.5,0.5,0.572139303482587,0.575,0.57356608478803,460,344,340
75,800,0.4,0.7,0.3742690058479532,0.4,0.3867069486404834,320,535,480
75,800,0.6,0.7,0.56,0.56,0.56,448,352,352
75,800,0.7,0.5,0.600250626566416,0.59875,0.5994993742177722,479,319,321
75,800,0.7,0.4,0.6346633416458853,0.63625,0.6354556803995006,509,293,291
75,800,0.7,0.3,0.6990049751243781,0.7025,0.7007481296758103,562,242,238
75,800,0.6,0.6,0.569620253164557,0.5625,0.5660377358490567,450,340,350
75,1000,0.3,0.6,0.3008130081300813,0.333,0.3160892263882297,333,774,667
75,1000,0.3,0.7,0.2837150127226463,0.223,0.24972004479283316,223,563,777
75,1000,0.4,0.5,0.5625,0.549,0.5556680161943321,549,427,451
75,1000,0.5,0.7,0.5105973025048169,0.53,0.5201177625122669,530,508,470
75,1000,0.5,0.6,0.5839126117179742,0.588,0.585949177877429,588,419,412
75,1000,0.4,0.4,0.5675675675675675,0.567,0.5672836418209104,567,432,433
75,1000,0.4,0.3,0.6081932773109243,0.579,0.5932377049180328,579,373,421
75,1000,0.6,0.3,0.6338028169014085,0.63,0.6318956870611836,630,364,370
75,1000,0.6,0.4,0.6469408224674023,0.645,0.6459689534301453,645,352,355
75,1000,0.7,0.6,0.5685685685685685,0.568,0.5682841420710354,568,431,432
75,1000,0.7,0.7,0.5688800792864221,0.574,0.5714285714285713,574,435,426
75,1000,0.6,0.5,0.591816367265469,0.593,0.5924075924075924,593,409,407
75,1000,0.3,0.5,0.3312883435582822,0.378,0.3531060252218589,378,763,622
75,1000,0.3,0.4,0.4443231441048035,0.407,0.42484342379958245,407,509,593
75,1000,0.3,0.3,0.5875875875875876,0.587,0.5872936468234117,587,412,413
75,1000,0.4,0.6,0.4847870182555781,0.478,0.4813695871097684,478,508,522
75,1000,0.5,0.3,0.6616616616616616,0.661,0.6613306653326664,661,338,339
75,1000,0.5,0.4,0.5844155844155844,0.585,0.5847076461769115,585,416,415
75,1000,0.5,0.5,0.5458984375,0.559,0.5523715415019763,559,465,441
75,1000,0.4,0.7,0.31865042174320524,0.34,0.32897919690372524,340,727,660
75,1000,0.6,0.7,0.5785785785785785,0.578,0.5782891445722861,578,421,422
75,1000,0.7,0.5,0.625,0.625,0.625,625,375,375
