seed,corrupt,r01,r10,precision,recall,f1,TP,FP,FN
119,50,0.7,0.7,0.62,0.62,0.62,31,19,19
119,50,0.6,0.5,0.88,0.88,0.88,44,6,6
119,50,0.3,0.5,0.84,0.84,0.8399999999999999,42,8,8
119,50,0.3,0.4,0.9,0.9,0.9,45,5,5
119,50,0.3,0.3,0.92,0.92,0.92,46,4,4
119,50,0.4,0.6,0.7,0.7,0.7,35,15,15
119,50,0.5,0.3,0.92,0.92,0.92,46,4,4
119,50,0.5,0.4,0.9,0.9,0.9,45,5,5
119,50,0.5,0.5,0.86,0.86,0.8599999999999999,43,7,7
119,50,0.4,0.7,0.56,0.56,0.56,28,22,22
119,50,0.6,0.7,0.6,0.6,0.6,30,20,20
119,50,0.7,0.5,0.88,0.88,0.88,44,6,6
119,50,0.7,0.4,0.88,0.88,0.88,44,6,6
119,50,0.7,0.3,0.92,0.92,0.92,46,4,4
119,50,0.6,0.6,0.62,0.62,0.62,31,19,19
86,100,0.4,0.5,0.8020833333333334,0.77,0.7857142857142857,77,19,23
86,100,0.5,0.7,0.7708333333333334,0.74,0.7551020408163266,74,22,26
86,100,0.5,0.6,0.82,0.82,0.82,82,18,18
86,100,0.4,0.4,0.797979797979798,0.79,0.7939698492462312,79,20,21
86,100,0.4,0.3,0.8446601941747572,0.87,0.8571428571428571,87,16,13
86,100,0.6,0.3,0.9157894736842105,0.87,0.8923076923076922,87,8,13
86,100,0.6,0.4,0.8529411764705882,0.87,0.8613861386138614,87,15,13
86,100,0.7,0.6,0.797979797979798,0.79,0.7939698492462312,79,20,21
86,100,0.7,0.7,0.77,0.77,0.7699999999999999,77,23,23
86,100,0.6,0.5,0.797979797979798,0.79,0.7939698492462312,79,20,21
86,100,0.4,0.6,0.7777777777777778,0.77,0.7738693467336684,77,22,23
86,100,0.5,0.3,0.8888888888888888,0.88,0.8844221105527638,88,11,12
86,100,0.5,0.4,0.8316831683168316,0.84,0.835820895522388,84,17,16
86,100,0.5,0.5,0.8018867924528302,0.85,0.8252427184466019,85,21,15
86,100,0.4,0.7,0.7368421052631579,0.84,0.7850467289719626,84,30,16
86,100,0.6,0.7,0.7647058823529411,0.78,0.7722772277227723,78,24,22
86,100,0.7,0.5,0.8349514563106796,0.86,0.8472906403940887,86,17,14
86,100,0.7,0.4,0.9042553191489362,0.85,0.8762886597938143,85,9,15
86,100,0.7,0.3,0.9247311827956989,0.86,0.8911917098445595,86,7,14
86,100,0.6,0.6,0.780952380952381,0.82,0.8,82,23,18
86,10,0.3,0.6,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.3,0.7,0.2,0.2,0.20000000000000004,2,8,8
86,10,0.4,0.5,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.5,0.7,0.5,0.5,0.5,5,5,5
86,10,0.5,0.6,0.4444444444444444,0.4,0.4210526315789474,4,5,6
86,10,0.4,0.4,0.5,0.5,0.5,5,5,5
86,10,0.4,0.3,0.3,0.3,0.3,3,7,7
86,10,0.6,0.3,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.6,0.4,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.7,0.6,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.7,0.7,0.5,0.5,0.5,5,5,5
86,10,0.6,0.5,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.3,0.5,0.36363636363636365,0.4,0.380952380952381,4,7,6
86,10,0.3,0.4,0.375,0.3,0.33333333333333326,3,5,7
86,10,0.3,0.3,0.3333333333333333,0.3,0.3157894736842105,3,6,7
86,10,0.4,0.6,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.5,0.3,0.3,0.3,0.3,3,7,7
86,10,0.5,0.4,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.5,0.5,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.4,0.7,0.4444444444444444,0.4,0.4210526315789474,4,5,6
86,10,0.6,0.7,0.45454545454545453,0.5,0.47619047619047616,5,6,5
86,10,0.7,0.5,0.3,0.3,0.3,3,7,7
86,10,0.7,0.4,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.7,0.3,0.4,0.4,0.4000000000000001,4,6,6
86,10,0.6,0.6,0.5,0.5,0.5,5,5,5
86,50,0.3,0.6,0.5769230769230769,0.6,0.5882352941176471,30,22,20
86,50,0.3,0.7,0.543859649122807,0.62,0.5794392523364487,31,26,19
86,50,0.4,0.5,0.6862745098039216,0.7,0.693069306930693,35,16,15
86,50,0.5,0.7,0.62,0.62,0.62,31,19,19
86,50,0.5,0.6,0.7058823529411765,0.72,0.712871287128713,36,15,14
86,50,0.4,0.4,0.7058823529411765,0.72,0.712871287128713,36,15,14
86,50,0.4,0.3,0.74,0.74,0.74,37,13,13
86,50,0.6,0.3,0.8367346938775511,0.82,0.8282828282828283,41,8,9
86,50,0.6,0.4,0.76,0.76,0.76,38,12,12
86,50,0.7,0.6,0.64,0.64,0.64,32,18,18
86,50,0.7,0.7,0.66,0.66,0.66,33,17,17
86,50,0.6,0.5,0.6938775510204082,0.68,0.686868686868687,34,15,16
86,50,0.3,0.5,0.6730769230769231,0.7,0.6862745098039216,35,17,15
86,50,0.3,0.4,0.74,0.74,0.74,37,13,13
86,50,0.3,0.3,0.7647058823529411,0.78,0.7722772277227723,39,12,11
86,50,0.4,0.6,0.6551724137931034,0.76,0.7037037037037037,38,20,12
86,50,0.5,0.3,0.7959183673469388,0.78,0.7878787878787878,39,10,11
86,50,0.5,0.4,0.72,0.72,0.72,36,14,14
86,50,0.5,0.5,0.6530612244897959,0.64,0.6464646464646464,32,17,18
86,50,0.4,0.7,0.5686274509803921,0.58,0.5742574257425743,29,22,21
86,50,0.6,0.7,0.6274509803921569,0.64,0.6336633663366336,32,19,18
86,50,0.7,0.5,0.7450980392156863,0.76,0.7524752475247525,38,13,12
86,50,0.7,0.4,0.82,0.82,0.82,41,9,9
86,50,0.7,0.3,0.8571428571428571,0.84,0.8484848484848485,42,7,8
86,50,0.6,0.6,0.6590909090909091,0.58,0.6170212765957446,29,15,21
31,100,0.3,0.6,0.5858585858585859,0.58,0.5829145728643216,58,41,42
31,100,0.3,0.7,0.5294117647058824,0.54,0.5346534653465347,54,48,46
31,100,0.4,0.5,0.56,0.56,0.56,56,44,44
31,100,0.5,0.7,0.59,0.59,0.59,59,41,41
31,100,0.5,0.6,0.63,0.63,0.63,63,37,37
31,100,0.4,0.4,0.65,0.65,0.65,65,35,35
31,100,0.4,0.3,0.6868686868686869,0.68,0.6834170854271356,68,31,32
31,100,0.6,0.3,0.74,0.74,0.74,74,26,26
31,100,0.6,0.4,0.75,0.75,0.75,75,25,25
31,100,0.7,0.6,0.68,0.68,0.68,68,32,32
31,100,0.7,0.7,0.62,0.62,0.62,62,38,38
31,100,0.6,0.5,0.66,0.66,0.66,66,34,34
31,100,0.3,0.5,0.66,0.66,0.66,66,34,34
31,100,0.3,0.4,0.7227722772277227,0.73,0.7263681592039801,73,28,27
31,100,0.3,0.3,0.78,0.78,0.78,78,22,22
31,100,0.4,0.6,0.56,0.56,0.56,56,44,44
31,100,0.5,0.3,0.75,0.75,0.75,75,25,25
31,100,0.5,0.4,0.67,0.67,0.67,67,33,33
31,100,0.5,0.5,0.67,0.67,0.67,67,33,33
31,100,0.4,0.7,0.54,0.54,0.54,54,46,46
31,100,0.6,0.7,0.61,0.61,0.61,61,39,39
