virus_id,host_id,virus_genus,host_name,status
694003,302402,betacoronavirus,hipposideros caffer,correct
694003,463808,betacoronavirus,hipposideros ruber,correct
694003,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
694003,58069,betacoronavirus,hipposideros galeritus,correct
694003,159858,betacoronavirus,rhinolophus pusillus,correct
694003,376555,betacoronavirus,rhinolophus pusillus,correct
694003,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
694003,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
694003,196296,betacoronavirus,rhinolophus cornutus,correct
694003,188572,betacoronavirus,rhinolophus rex,correct
694003,196889,betacoronavirus,rhinolophus macrotis,correct
694003,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
694003,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
694003,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
694003,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
694003,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
694003,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
694003,178895,betacoronavirus,rhinolophus creaghi,correct
694003,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
694003,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
694003,59477,betacoronavirus,rhinolophus affinis,correct
694003,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
694003,476589,betacoronavirus,rhinolophus thomasi,correct
694003,89399,betacoronavirus,rhinolophus sinicus,correct
694003,188571,betacoronavirus,rhinolophus pearsonii,correct
694003,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
694003,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
694003,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
694003,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
694003,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
694003,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
694003,59478,betacoronavirus,rhinolophus clivosus,correct
694003,59479,betacoronavirus,rhinolophus ferrumequinum,correct
694003,342862,betacoronavirus,rhinolophus mehelyi,correct
694003,519037,betacoronavirus,rhinolophus blasii,correct
694003,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
694003,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
694003,77218,betacoronavirus,rhinolophus hipposideros,correct
694003,1195082,betacoronavirus,triaenops menamena,host not in dataset
694003,329870,betacoronavirus,triaenops persicus,correct
694003,549403,betacoronavirus,triaenops afer,host not in dataset
694003,3371112,betacoronavirus,lyroderma lyra,host not in dataset
694003,124756,betacoronavirus,rhinopoma hardwickii,correct
694003,166054,betacoronavirus,pteropus lylei,incorrect_but_suspected
694003,196297,betacoronavirus,pteropus rufus,incorrect_but_negative
694003,385575,betacoronavirus,pteropus dasymallus,incorrect_but_suspected
694003,328804,betacoronavirus,pteropus conspicillatus,incorrect_but_suspected
694003,9403,betacoronavirus,pteropus poliocephalus,incorrect_but_suspected
694003,58057,betacoronavirus,acerodon celebensis,incorrect_but_suspected
694003,1410044,betacoronavirus,epomops buettikoferi,incorrect_but_suspected
694003,1898389,betacoronavirus,epomops sp.,host not in dataset
694003,77231,betacoronavirus,epomops franqueti,correct
694003,2853157,betacoronavirus,epomophorus pusillus,host not in dataset
694003,372077,betacoronavirus,epomophorus gambianus,correct
694003,903567,betacoronavirus,epomophorus labiatus,correct
694003,58067,betacoronavirus,epomophorus wahlbergi,incorrect_but_suspected
694003,498220,betacoronavirus,nanonycteris veldkampii,incorrect_but_suspected
694003,448084,betacoronavirus,hypsignathus monstrosus,incorrect_but_suspected
694003,58071,betacoronavirus,myonycteris angolensis,incorrect_but_suspected
694003,77243,betacoronavirus,myonycteris torquata,incorrect_but_suspected
694003,58073,betacoronavirus,megaloglossus woermanni,correct
694003,1898393,betacoronavirus,rousettus sp.,host not in dataset
694003,58083,betacoronavirus,rousettus amplexicaudatus,correct
694003,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
694003,9407,betacoronavirus,rousettus aegyptiacus,correct
694003,9408,betacoronavirus,rousettus leschenaultii,correct
694003,58065,betacoronavirus,eonycteris spelaea,correct
694003,58063,betacoronavirus,eidolon dupreanum,correct
694003,77214,betacoronavirus,eidolon helvum,correct
694003,1898386,betacoronavirus,cynopterus sp.,host not in dataset
694003,58060,betacoronavirus,cynopterus brachyotis,correct
694003,9400,betacoronavirus,cynopterus sphinx,correct
694003,298110,betacoronavirus,,host_unknown
694003,77233,betacoronavirus,megaerops niphanae,correct
694003,374419,betacoronavirus,megaerops kusnotoi,incorrect_but_suspected
694003,326081,betacoronavirus,dyacopterus spadiceus,correct
694003,326151,betacoronavirus,penthetor lucasii,host not in dataset
694003,326083,betacoronavirus,macroglossus sobrinus,incorrect_but_suspected
694003,1381355,betacoronavirus,taphozous perforatus,correct
694003,187003,betacoronavirus,taphozous melanopogon,incorrect_but_suspected
694003,907075,betacoronavirus,coleura afra,incorrect_but_suspected
2717680,110941,,macronycteris commersonii,virus_unknown
2717680,2603869,,macronycteris vittatus,virus_unknown
2717680,188568,,aselliscus stoliczkanus,virus_unknown
2717680,1207989,,hipposideros lekaguli,virus_unknown
2717680,188569,,hipposideros pratti,virus_unknown
2717680,59453,,hipposideros diadema,virus_unknown
2717680,175524,,hipposideros larvatus,virus_unknown
2717680,186990,,hipposideros armiger,virus_unknown
2717680,186991,,hipposideros armiger,virus_unknown
2717680,157961,,hipposideros bicolor,virus_unknown
2717680,270698,,hipposideros cineraceus,virus_unknown
2717680,334201,,hipposideros pomona,virus_unknown
2717680,249020,,hipposideros abae,virus_unknown
2717680,584995,,hipposideros fuliginosus,virus_unknown
2717680,302402,,hipposideros caffer,virus_unknown
2717680,170233,,hipposideros cervinus,virus_unknown
2717680,58069,,hipposideros galeritus,virus_unknown
2717680,159858,,rhinolophus pusillus,virus_unknown
2717680,376555,,rhinolophus pusillus,virus_unknown
2717680,169756,,rhinolophus monoceros,virus_unknown
2717680,188570,,rhinolophus lepidus,virus_unknown
2717680,196296,,rhinolophus cornutus,virus_unknown
2717680,188572,,rhinolophus rex,virus_unknown
2717680,196889,,rhinolophus macrotis,virus_unknown
2717680,867892,,rhinolophus siamensis,virus_unknown
2717680,476588,,rhinolophus marshalli,virus_unknown
2717680,337452,,rhinolophus borneensis,virus_unknown
2717680,76837,,rhinolophus philippinensis,virus_unknown
2717680,320431,,rhinolophus acuminatus,virus_unknown
2717680,608659,,rhinolophus malayanus,virus_unknown
2717680,178895,,rhinolophus creaghi,virus_unknown
2717680,76834,,rhinolophus arcuatus,virus_unknown
2717680,608708,,rhinolophus shameli,virus_unknown
2717680,59477,,rhinolophus affinis,virus_unknown
2717680,430491,,rhinolophus stheno,virus_unknown
2717680,476589,,rhinolophus thomasi,virus_unknown
2717680,89399,,rhinolophus sinicus,virus_unknown
2717680,188571,,rhinolophus pearsonii,virus_unknown
2717680,249024,,rhinolophus alcyone,virus_unknown
2717680,2603865,,rhinolophus lobatus,virus_unknown
2717680,2603866,,rhinolophus rhodesiae,virus_unknown
2717680,519041,,rhinolophus simulator,virus_unknown
2717680,302408,,rhinolophus capensis,virus_unknown
2717680,49443,,rhinolophus darlingi,virus_unknown
2717680,59478,,rhinolophus clivosus,virus_unknown
2717680,59479,,rhinolophus ferrumequinum,virus_unknown
2717680,342862,,rhinolophus mehelyi,virus_unknown
2717680,519037,,rhinolophus blasii,virus_unknown
2717680,337453,,rhinolophus luctus,virus_unknown
2717680,430492,,rhinolophus trifoliatus,virus_unknown
2717680,77218,,rhinolophus hipposideros,virus_unknown
2717680,1195082,,triaenops menamena,virus_unknown
2717680,329870,,triaenops persicus,virus_unknown
2717680,549403,,triaenops afer,virus_unknown
2717680,3371112,,lyroderma lyra,virus_unknown
2717680,132908,,pteropus vampyrus,virus_unknown
2717680,166054,,pteropus lylei,virus_unknown
2717680,196297,,pteropus rufus,virus_unknown
2717680,385575,,pteropus dasymallus,virus_unknown
2717680,328804,,pteropus conspicillatus,virus_unknown
2717680,9402,,pteropus alecto,virus_unknown
2717680,9403,,pteropus poliocephalus,virus_unknown
2717680,58057,,acerodon celebensis,virus_unknown
2717680,1410044,,epomops buettikoferi,virus_unknown
2717680,1898389,,epomops sp.,virus_unknown
2717680,77231,,epomops franqueti,virus_unknown
2717680,2853157,,epomophorus pusillus,virus_unknown
2717680,903567,,epomophorus labiatus,virus_unknown
2717680,58067,,epomophorus wahlbergi,virus_unknown
2717680,498220,,nanonycteris veldkampii,virus_unknown
2717680,448084,,hypsignathus monstrosus,virus_unknown
2717680,77243,,myonycteris torquata,virus_unknown
2717680,58073,,megaloglossus woermanni,virus_unknown
2717680,1898393,,rousettus sp.,virus_unknown
2717680,58083,,rousettus amplexicaudatus,virus_unknown
2717680,77223,,rousettus madagascariensis,virus_unknown
2717680,9408,,rousettus leschenaultii,virus_unknown
2717680,58065,,eonycteris spelaea,virus_unknown
2717680,58063,,eidolon dupreanum,virus_unknown
2717680,1898386,,cynopterus sp.,virus_unknown
2717680,58060,,cynopterus brachyotis,virus_unknown
2717680,9400,,cynopterus sphinx,virus_unknown
2717680,298110,,,host_unknown
2717680,77233,,megaerops niphanae,virus_unknown
2717680,374419,,megaerops kusnotoi,virus_unknown
2717680,326081,,dyacopterus spadiceus,virus_unknown
2717680,326151,,penthetor lucasii,virus_unknown
2717680,326083,,macroglossus sobrinus,virus_unknown
2833022,110941,betacoronavirus,macronycteris commersonii,host not in dataset
2833022,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
2833022,188568,betacoronavirus,aselliscus stoliczkanus,correct
2833022,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
2833022,188569,betacoronavirus,hipposideros pratti,correct
2833022,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
2833022,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
2833022,186990,betacoronavirus,hipposideros armiger,correct
2833022,186991,betacoronavirus,hipposideros armiger,correct
2833022,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
2833022,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
2833022,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
2833022,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
2833022,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
2833022,302402,betacoronavirus,hipposideros caffer,correct
2833022,463808,betacoronavirus,hipposideros ruber,correct
2833022,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
2833022,58069,betacoronavirus,hipposideros galeritus,correct
2833022,159858,betacoronavirus,rhinolophus pusillus,correct
2833022,376555,betacoronavirus,rhinolophus pusillus,correct
2833022,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
2833022,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
2833022,196296,betacoronavirus,rhinolophus cornutus,correct
2833022,188572,betacoronavirus,rhinolophus rex,correct
2833022,196889,betacoronavirus,rhinolophus macrotis,correct
2833022,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
2833022,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
2833022,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
2833022,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
2833022,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
2833022,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
2833022,178895,betacoronavirus,rhinolophus creaghi,correct
2833022,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
2833022,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
2833022,59477,betacoronavirus,rhinolophus affinis,correct
2833022,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
2833022,476589,betacoronavirus,rhinolophus thomasi,correct
2833022,89399,betacoronavirus,rhinolophus sinicus,correct
2833022,188571,betacoronavirus,rhinolophus pearsonii,correct
2833022,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
2833022,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
2833022,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
2833022,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
2833022,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
2833022,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
2833022,59478,betacoronavirus,rhinolophus clivosus,correct
2833022,59479,betacoronavirus,rhinolophus ferrumequinum,correct
2833022,342862,betacoronavirus,rhinolophus mehelyi,correct
2833022,519037,betacoronavirus,rhinolophus blasii,correct
2833022,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
2833022,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
2833022,77218,betacoronavirus,rhinolophus hipposideros,correct
2833022,1195082,betacoronavirus,triaenops menamena,host not in dataset
2833022,329870,betacoronavirus,triaenops persicus,correct
2833022,549403,betacoronavirus,triaenops afer,host not in dataset
2833022,3371112,betacoronavirus,lyroderma lyra,host not in dataset
2833022,124756,betacoronavirus,rhinopoma hardwickii,correct
2833022,132908,betacoronavirus,pteropus vampyrus,incorrect_but_suspected
2833022,166054,betacoronavirus,pteropus lylei,incorrect_but_suspected
2833022,196297,betacoronavirus,pteropus rufus,incorrect_but_negative
2833022,385575,betacoronavirus,pteropus dasymallus,incorrect_but_suspected
2833022,328804,betacoronavirus,pteropus conspicillatus,incorrect_but_suspected
2833022,9402,betacoronavirus,pteropus alecto,correct
2833022,9403,betacoronavirus,pteropus poliocephalus,incorrect_but_suspected
2833022,58057,betacoronavirus,acerodon celebensis,incorrect_but_suspected
2833022,1410044,betacoronavirus,epomops buettikoferi,incorrect_but_suspected
2833022,1898389,betacoronavirus,epomops sp.,host not in dataset
2833022,77231,betacoronavirus,epomops franqueti,correct
2833022,2853157,betacoronavirus,epomophorus pusillus,host not in dataset
2833022,372077,betacoronavirus,epomophorus gambianus,correct
2833022,903567,betacoronavirus,epomophorus labiatus,correct
2833022,498220,betacoronavirus,nanonycteris veldkampii,incorrect_but_suspected
2833022,448084,betacoronavirus,hypsignathus monstrosus,incorrect_but_suspected
2833022,58071,betacoronavirus,myonycteris angolensis,incorrect_but_suspected
2833022,77243,betacoronavirus,myonycteris torquata,incorrect_but_suspected
2833022,58073,betacoronavirus,megaloglossus woermanni,correct
2833022,1898393,betacoronavirus,rousettus sp.,host not in dataset
2833022,58083,betacoronavirus,rousettus amplexicaudatus,correct
2833022,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
2833022,9407,betacoronavirus,rousettus aegyptiacus,correct
2833022,9408,betacoronavirus,rousettus leschenaultii,correct
2833022,58063,betacoronavirus,eidolon dupreanum,correct
2833022,77214,betacoronavirus,eidolon helvum,correct
2833022,1898386,betacoronavirus,cynopterus sp.,host not in dataset
2833022,58060,betacoronavirus,cynopterus brachyotis,correct
2833022,9400,betacoronavirus,cynopterus sphinx,correct
2833022,298110,betacoronavirus,,host_unknown
2833022,77233,betacoronavirus,megaerops niphanae,correct
2833022,374419,betacoronavirus,megaerops kusnotoi,incorrect_but_suspected
2833022,326081,betacoronavirus,dyacopterus spadiceus,correct
2833022,326151,betacoronavirus,penthetor lucasii,host not in dataset
2833022,326083,betacoronavirus,macroglossus sobrinus,incorrect_but_suspected
2913444,110941,betacoronavirus,macronycteris commersonii,host not in dataset
2913444,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
2913444,188568,betacoronavirus,aselliscus stoliczkanus,correct
2913444,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
2913444,188569,betacoronavirus,hipposideros pratti,correct
2913444,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
2913444,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
2913444,186990,betacoronavirus,hipposideros armiger,correct
2913444,186991,betacoronavirus,hipposideros armiger,correct
2913444,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
2913444,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
2913444,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
2913444,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
2913444,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
2913444,302402,betacoronavirus,hipposideros caffer,correct
2913444,463808,betacoronavirus,hipposideros ruber,correct
2913444,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
2913444,58069,betacoronavirus,hipposideros galeritus,correct
2913444,159858,betacoronavirus,rhinolophus pusillus,correct
2913444,376555,betacoronavirus,rhinolophus pusillus,correct
2913444,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
2913444,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
2913444,196296,betacoronavirus,rhinolophus cornutus,correct
2913444,188572,betacoronavirus,rhinolophus rex,correct
2913444,196889,betacoronavirus,rhinolophus macrotis,correct
2913444,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
2913444,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
2913444,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
2913444,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
2913444,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
2913444,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
2913444,178895,betacoronavirus,rhinolophus creaghi,correct
2913444,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
2913444,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
2913444,59477,betacoronavirus,rhinolophus affinis,correct
2913444,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
2913444,476589,betacoronavirus,rhinolophus thomasi,correct
2913444,89399,betacoronavirus,rhinolophus sinicus,correct
2913444,188571,betacoronavirus,rhinolophus pearsonii,correct
2913444,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
2913444,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
2913444,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
2913444,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
2913444,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
2913444,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
2913444,59478,betacoronavirus,rhinolophus clivosus,correct
2913444,59479,betacoronavirus,rhinolophus ferrumequinum,correct
2913444,342862,betacoronavirus,rhinolophus mehelyi,correct
2913444,519037,betacoronavirus,rhinolophus blasii,correct
2913444,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
2913444,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
2913444,77218,betacoronavirus,rhinolophus hipposideros,correct
2913444,1195082,betacoronavirus,triaenops menamena,host not in dataset
2913444,329870,betacoronavirus,triaenops persicus,correct
2913444,549403,betacoronavirus,triaenops afer,host not in dataset
2913444,3371112,betacoronavirus,lyroderma lyra,host not in dataset
2913444,124756,betacoronavirus,rhinopoma hardwickii,correct
2913444,132908,betacoronavirus,pteropus vampyrus,incorrect_but_suspected
2913444,166054,betacoronavirus,pteropus lylei,incorrect_but_suspected
2913444,196297,betacoronavirus,pteropus rufus,incorrect_but_negative
2913444,385575,betacoronavirus,pteropus dasymallus,incorrect_but_suspected
2913444,328804,betacoronavirus,pteropus conspicillatus,incorrect_but_suspected
2913444,9402,betacoronavirus,pteropus alecto,correct
2913444,9403,betacoronavirus,pteropus poliocephalus,incorrect_but_suspected
2913444,58057,betacoronavirus,acerodon celebensis,incorrect_but_suspected
2913444,1410044,betacoronavirus,epomops buettikoferi,incorrect_but_suspected
2913444,1898389,betacoronavirus,epomops sp.,host not in dataset
2913444,77231,betacoronavirus,epomops franqueti,correct
2913444,2853157,betacoronavirus,epomophorus pusillus,host not in dataset
2913444,372077,betacoronavirus,epomophorus gambianus,correct
2913444,903567,betacoronavirus,epomophorus labiatus,correct
2913444,58067,betacoronavirus,epomophorus wahlbergi,incorrect_but_suspected
2913444,498220,betacoronavirus,nanonycteris veldkampii,incorrect_but_suspected
2913444,448084,betacoronavirus,hypsignathus monstrosus,incorrect_but_suspected
2913444,58071,betacoronavirus,myonycteris angolensis,incorrect_but_suspected
2913444,77243,betacoronavirus,myonycteris torquata,incorrect_but_suspected
2913444,58073,betacoronavirus,megaloglossus woermanni,correct
2913444,1898393,betacoronavirus,rousettus sp.,host not in dataset
2913444,58083,betacoronavirus,rousettus amplexicaudatus,correct
2913444,9407,betacoronavirus,rousettus aegyptiacus,correct
2913444,9408,betacoronavirus,rousettus leschenaultii,correct
2913444,58065,betacoronavirus,eonycteris spelaea,correct
2913444,58063,betacoronavirus,eidolon dupreanum,correct
2913444,77214,betacoronavirus,eidolon helvum,correct
2913444,1898386,betacoronavirus,cynopterus sp.,host not in dataset
2913444,58060,betacoronavirus,cynopterus brachyotis,correct
2913444,9400,betacoronavirus,cynopterus sphinx,correct
2913444,298110,betacoronavirus,,host_unknown
2913444,77233,betacoronavirus,megaerops niphanae,correct
2913444,374419,betacoronavirus,megaerops kusnotoi,incorrect_but_suspected
2913444,326081,betacoronavirus,dyacopterus spadiceus,correct
2913444,326151,betacoronavirus,penthetor lucasii,host not in dataset
2913444,326083,betacoronavirus,macroglossus sobrinus,incorrect_but_suspected
3418614,110941,betacoronavirus,macronycteris commersonii,host not in dataset
3418614,2603869,betacoronavirus,macronycteris vittatus,host not in dataset
3418614,188568,betacoronavirus,aselliscus stoliczkanus,correct
3418614,1207989,betacoronavirus,hipposideros lekaguli,incorrect_but_unlikely
3418614,188569,betacoronavirus,hipposideros pratti,correct
3418614,59453,betacoronavirus,hipposideros diadema,incorrect_but_unlikely
3418614,175524,betacoronavirus,hipposideros larvatus,incorrect_but_suspected
3418614,186990,betacoronavirus,hipposideros armiger,correct
3418614,186991,betacoronavirus,hipposideros armiger,correct
3418614,157961,betacoronavirus,hipposideros bicolor,incorrect_but_suspected
3418614,270698,betacoronavirus,hipposideros cineraceus,incorrect_but_unlikely
3418614,334201,betacoronavirus,hipposideros pomona,incorrect_but_suspected
3418614,249020,betacoronavirus,hipposideros abae,incorrect_but_unlikely
3418614,584995,betacoronavirus,hipposideros fuliginosus,incorrect_but_suspected
3418614,302402,betacoronavirus,hipposideros caffer,correct
3418614,463808,betacoronavirus,hipposideros ruber,correct
3418614,170233,betacoronavirus,hipposideros cervinus,incorrect_but_suspected
3418614,58069,betacoronavirus,hipposideros galeritus,correct
3418614,159858,betacoronavirus,rhinolophus pusillus,correct
3418614,376555,betacoronavirus,rhinolophus pusillus,correct
3418614,169756,betacoronavirus,rhinolophus monoceros,incorrect_but_negative
3418614,188570,betacoronavirus,rhinolophus lepidus,incorrect_but_suspected
3418614,196296,betacoronavirus,rhinolophus cornutus,correct
3418614,188572,betacoronavirus,rhinolophus rex,correct
3418614,196889,betacoronavirus,rhinolophus macrotis,correct
3418614,867892,betacoronavirus,rhinolophus siamensis,incorrect_but_suspected
3418614,476588,betacoronavirus,rhinolophus marshalli,incorrect_but_suspected
3418614,337452,betacoronavirus,rhinolophus borneensis,incorrect_but_suspected
3418614,76837,betacoronavirus,rhinolophus philippinensis,incorrect_but_suspected
3418614,320431,betacoronavirus,rhinolophus acuminatus,incorrect_but_suspected
3418614,608659,betacoronavirus,rhinolophus malayanus,incorrect_but_suspected
3418614,178895,betacoronavirus,rhinolophus creaghi,correct
3418614,76834,betacoronavirus,rhinolophus arcuatus,incorrect_but_suspected
3418614,608708,betacoronavirus,rhinolophus shameli,incorrect_but_suspected
3418614,59477,betacoronavirus,rhinolophus affinis,correct
3418614,430491,betacoronavirus,rhinolophus stheno,incorrect_but_suspected
3418614,476589,betacoronavirus,rhinolophus thomasi,correct
3418614,89399,betacoronavirus,rhinolophus sinicus,correct
3418614,188571,betacoronavirus,rhinolophus pearsonii,correct
3418614,249024,betacoronavirus,rhinolophus alcyone,incorrect_but_suspected
3418614,2603865,betacoronavirus,rhinolophus lobatus,host not in dataset
3418614,2603866,betacoronavirus,rhinolophus rhodesiae,host not in dataset
3418614,519041,betacoronavirus,rhinolophus simulator,incorrect_but_unlikely
3418614,302408,betacoronavirus,rhinolophus capensis,incorrect_but_unlikely
3418614,49443,betacoronavirus,rhinolophus darlingi,incorrect_but_suspected
3418614,59478,betacoronavirus,rhinolophus clivosus,correct
3418614,59479,betacoronavirus,rhinolophus ferrumequinum,correct
3418614,342862,betacoronavirus,rhinolophus mehelyi,correct
3418614,519037,betacoronavirus,rhinolophus blasii,correct
3418614,337453,betacoronavirus,rhinolophus luctus,incorrect_but_suspected
3418614,430492,betacoronavirus,rhinolophus trifoliatus,incorrect_but_suspected
3418614,77218,betacoronavirus,rhinolophus hipposideros,correct
3418614,1195082,betacoronavirus,triaenops menamena,host not in dataset
3418614,329870,betacoronavirus,triaenops persicus,correct
3418614,549403,betacoronavirus,triaenops afer,host not in dataset
3418614,3371112,betacoronavirus,lyroderma lyra,host not in dataset
3418614,124756,betacoronavirus,rhinopoma hardwickii,correct
3418614,132908,betacoronavirus,pteropus vampyrus,incorrect_but_suspected
3418614,166054,betacoronavirus,pteropus lylei,incorrect_but_suspected
3418614,196297,betacoronavirus,pteropus rufus,incorrect_but_negative
3418614,385575,betacoronavirus,pteropus dasymallus,incorrect_but_suspected
3418614,328804,betacoronavirus,pteropus conspicillatus,incorrect_but_suspected
3418614,9402,betacoronavirus,pteropus alecto,correct
3418614,9403,betacoronavirus,pteropus poliocephalus,incorrect_but_suspected
3418614,58057,betacoronavirus,acerodon celebensis,incorrect_but_suspected
3418614,1410044,betacoronavirus,epomops buettikoferi,incorrect_but_suspected
3418614,1898389,betacoronavirus,epomops sp.,host not in dataset
3418614,77231,betacoronavirus,epomops franqueti,correct
3418614,2853157,betacoronavirus,epomophorus pusillus,host not in dataset
3418614,372077,betacoronavirus,epomophorus gambianus,correct
3418614,903567,betacoronavirus,epomophorus labiatus,correct
3418614,58067,betacoronavirus,epomophorus wahlbergi,incorrect_but_suspected
3418614,498220,betacoronavirus,nanonycteris veldkampii,incorrect_but_suspected
3418614,448084,betacoronavirus,hypsignathus monstrosus,incorrect_but_suspected
3418614,58071,betacoronavirus,myonycteris angolensis,incorrect_but_suspected
3418614,77243,betacoronavirus,myonycteris torquata,incorrect_but_suspected
3418614,58073,betacoronavirus,megaloglossus woermanni,correct
3418614,1898393,betacoronavirus,rousettus sp.,host not in dataset
3418614,58083,betacoronavirus,rousettus amplexicaudatus,correct
3418614,77223,betacoronavirus,rousettus madagascariensis,incorrect_but_suspected
3418614,9407,betacoronavirus,rousettus aegyptiacus,correct
3418614,9408,betacoronavirus,rousettus leschenaultii,correct
3418614,58065,betacoronavirus,eonycteris spelaea,correct
3418614,58063,betacoronavirus,eidolon dupreanum,correct
3418614,1898386,betacoronavirus,cynopterus sp.,host not in dataset
3418614,58060,betacoronavirus,cynopterus brachyotis,correct
3418614,9400,betacoronavirus,cynopterus sphinx,correct
3418614,298110,betacoronavirus,,host_unknown
3418614,77233,betacoronavirus,megaerops niphanae,correct
3418614,374419,betacoronavirus,megaerops kusnotoi,incorrect_but_suspected
3418614,326081,betacoronavirus,dyacopterus spadiceus,correct
3418614,326151,betacoronavirus,penthetor lucasii,host not in dataset
3418614,326083,betacoronavirus,macroglossus sobrinus,incorrect_but_suspected
2913379,110941,,macronycteris commersonii,virus_unknown
2913379,2603869,,macronycteris vittatus,virus_unknown
2913379,188568,,aselliscus stoliczkanus,virus_unknown
2913379,1207989,,hipposideros lekaguli,virus_unknown
2913379,188569,,hipposideros pratti,virus_unknown
2913379,59453,,hipposideros diadema,virus_unknown
