thresh,precision,recall,TP,FP,FN,TN,n_predicted,n_ground_pos
0.493,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.494,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.495,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.496,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.497,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.498,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.499,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.5,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.501,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.502,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.503,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.504,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.505,0.43884892086330934,0.9838709677419355,61,78,1,45,139,62
0.506,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.507,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.508,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.509,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.51,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.511,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.512,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.513,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.514,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.515,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.516,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.517,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.518,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.519,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.52,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.521,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.522,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.523,0.4357142857142857,0.9838709677419355,61,79,1,44,140,62
0.524,0.4326241134751773,0.9838709677419355,61,80,1,43,141,62
0.525,0.4326241134751773,0.9838709677419355,61,80,1,43,141,62
0.526,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.527,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.528,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.529,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.53,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.531,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.532,0.4295774647887324,0.9838709677419355,61,81,1,42,142,62
0.533,0.42657342657342656,0.9838709677419355,61,82,1,41,143,62
0.534,0.42657342657342656,0.9838709677419355,61,82,1,41,143,62
0.535,0.42657342657342656,0.9838709677419355,61,82,1,41,143,62
0.536,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.537,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.538,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.539,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.54,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.541,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.542,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.543,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.544,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.545,0.4236111111111111,0.9838709677419355,61,83,1,40,144,62
0.546,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.547,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.548,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.549,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.55,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.551,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.552,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.553,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.554,0.4206896551724138,0.9838709677419355,61,84,1,39,145,62
0.555,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.556,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.557,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.558,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.559,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.56,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.561,0.4178082191780822,0.9838709677419355,61,85,1,38,146,62
0.562,0.41496598639455784,0.9838709677419355,61,86,1,37,147,62
0.563,0.41496598639455784,0.9838709677419355,61,86,1,37,147,62
0.564,0.41496598639455784,0.9838709677419355,61,86,1,37,147,62
0.565,0.41216216216216217,0.9838709677419355,61,87,1,36,148,62
0.566,0.41216216216216217,0.9838709677419355,61,87,1,36,148,62
0.567,0.41216216216216217,0.9838709677419355,61,87,1,36,148,62
0.568,0.41216216216216217,0.9838709677419355,61,87,1,36,148,62
0.569,0.41216216216216217,0.9838709677419355,61,87,1,36,148,62
0.57,0.40939597315436244,0.9838709677419355,61,88,1,35,149,62
0.571,0.4066666666666667,0.9838709677419355,61,89,1,34,150,62
0.572,0.4066666666666667,0.9838709677419355,61,89,1,34,150,62
0.573,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.574,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.575,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.576,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.577,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.578,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.579,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.58,0.40397350993377484,0.9838709677419355,61,90,1,33,151,62
0.581,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.582,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.583,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.584,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.585,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.586,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.587,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.588,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.589,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.59,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.591,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.592,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.593,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.594,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.595,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.596,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.597,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.598,0.40131578947368424,0.9838709677419355,61,91,1,32,152,62
0.599,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.6,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.601,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.602,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.603,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.604,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.605,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.606,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.607,0.39869281045751637,0.9838709677419355,61,92,1,31,153,62
0.608,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.609,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.61,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.611,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.612,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.613,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.614,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.615,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.616,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.617,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.618,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.619,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.62,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.621,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.622,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.623,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.624,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.625,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.626,0.3961038961038961,0.9838709677419355,61,93,1,30,154,62
0.627,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.628,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.629,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.63,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.631,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.632,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.633,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.634,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.635,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.636,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.637,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.638,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.639,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.64,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.641,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.642,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.643,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.644,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.645,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.646,0.3935483870967742,0.9838709677419355,61,94,1,29,155,62
0.647,0.391025641025641,0.9838709677419355,61,95,1,28,156,62
0.648,0.391025641025641,0.9838709677419355,61,95,1,28,156,62
0.649,0.391025641025641,0.9838709677419355,61,95,1,28,156,62
0.65,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.651,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.652,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.653,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.654,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.655,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.656,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.657,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.658,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.659,0.3885350318471338,0.9838709677419355,61,96,1,27,157,62
0.66,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.661,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.662,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.663,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.664,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.665,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.666,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.667,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.668,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.669,0.3860759493670886,0.9838709677419355,61,97,1,26,158,62
0.67,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.671,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.672,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.673,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.674,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.675,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.676,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.677,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.678,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.679,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.68,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.681,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.682,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.683,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.684,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.685,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.686,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.687,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.688,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.689,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.69,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.691,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.692,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.693,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.694,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.695,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.696,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.697,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.698,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.699,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.7,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.701,0.3836477987421384,0.9838709677419355,61,98,1,25,159,62
0.702,0.38125,0.9838709677419355,61,99,1,24,160,62
0.703,0.38125,0.9838709677419355,61,99,1,24,160,62
0.704,0.38125,0.9838709677419355,61,99,1,24,160,62
0.705,0.38125,0.9838709677419355,61,99,1,24,160,62
0.706,0.38125,0.9838709677419355,61,99,1,24,160,62
0.707,0.38125,0.9838709677419355,61,99,1,24,160,62
0.708,0.38125,0.9838709677419355,61,99,1,24,160,62
0.709,0.38125,0.9838709677419355,61,99,1,24,160,62
0.71,0.38125,0.9838709677419355,61,99,1,24,160,62
0.711,0.37888198757763975,0.9838709677419355,61,100,1,23,161,62
0.712,0.37888198757763975,0.9838709677419355,61,100,1,23,161,62
0.713,0.37888198757763975,0.9838709677419355,61,100,1,23,161,62
0.714,0.37888198757763975,0.9838709677419355,61,100,1,23,161,62
0.715,0.3765432098765432,0.9838709677419355,61,101,1,22,162,62
0.716,0.3765432098765432,0.9838709677419355,61,101,1,22,162,62
0.717,0.3765432098765432,0.9838709677419355,61,101,1,22,162,62
0.718,0.3765432098765432,0.9838709677419355,61,101,1,22,162,62
0.719,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.72,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.721,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.722,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.723,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.724,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.725,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.726,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.727,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.728,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.729,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.73,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.731,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.732,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.733,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.734,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.735,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.736,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.737,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.738,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.739,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.74,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.741,0.37423312883435583,0.9838709677419355,61,102,1,21,163,62
0.742,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.743,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.744,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.745,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.746,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.747,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.748,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.749,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.75,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.751,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.752,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.753,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.754,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.755,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.756,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.757,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.758,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.759,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.76,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.761,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.762,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.763,0.3719512195121951,0.9838709677419355,61,103,1,20,164,62
0.764,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.765,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.766,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.767,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.768,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.769,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.77,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.771,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.772,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.773,0.3696969696969697,0.9838709677419355,61,104,1,19,165,62
0.774,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.775,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.776,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.777,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.778,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.779,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.78,0.3674698795180723,0.9838709677419355,61,105,1,18,166,62
0.781,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.782,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.783,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.784,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.785,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.786,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.787,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.788,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.789,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.79,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.791,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.792,0.3652694610778443,0.9838709677419355,61,106,1,17,167,62
0.793,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.794,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.795,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.796,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.797,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.798,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.799,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.8,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.801,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.802,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.803,0.3630952380952381,0.9838709677419355,61,107,1,16,168,62
0.804,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.805,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.806,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.807,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.808,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.809,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.81,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.811,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.812,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.813,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.814,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.815,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.816,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.817,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.818,0.3609467455621302,0.9838709677419355,61,108,1,15,169,62
0.819,0.3588235294117647,0.9838709677419355,61,109,1,14,170,62
0.82,0.3588235294117647,0.9838709677419355,61,109,1,14,170,62
0.821,0.3588235294117647,0.9838709677419355,61,109,1,14,170,62
0.822,0.3588235294117647,0.9838709677419355,61,109,1,14,170,62
0.823,0.3567251461988304,0.9838709677419355,61,110,1,13,171,62
0.824,0.3567251461988304,0.9838709677419355,61,110,1,13,171,62
0.825,0.3567251461988304,0.9838709677419355,61,110,1,13,171,62
0.826,0.3567251461988304,0.9838709677419355,61,110,1,13,171,62
0.827,0.3567251461988304,0.9838709677419355,61,110,1,13,171,62
0.828,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.829,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.83,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.831,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.832,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.833,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.834,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.835,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.836,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.837,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.838,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.839,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.84,0.3546511627906977,0.9838709677419355,61,111,1,12,172,62
0.841,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.842,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.843,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.844,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.845,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.846,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.847,0.35260115606936415,0.9838709677419355,61,112,1,11,173,62
0.848,0.3505747126436782,0.9838709677419355,61,113,1,10,174,62
0.849,0.3505747126436782,0.9838709677419355,61,113,1,10,174,62
0.85,0.3505747126436782,0.9838709677419355,61,113,1,10,174,62
0.851,0.3505747126436782,0.9838709677419355,61,113,1,10,174,62
0.852,0.3485714285714286,0.9838709677419355,61,114,1,9,175,62
0.853,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.854,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.855,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.856,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.857,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.858,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.859,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.86,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.861,0.3465909090909091,0.9838709677419355,61,115,1,8,176,62
0.862,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.863,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.864,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.865,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.866,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.867,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.868,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.869,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.87,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.871,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.872,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.873,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.874,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.875,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.876,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.877,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.878,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.879,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.88,0.3446327683615819,0.9838709677419355,61,116,1,7,177,62
0.881,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.882,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.883,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.884,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.885,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.886,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.887,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.888,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.889,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.89,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.891,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.892,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.893,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.894,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.895,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.896,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.897,0.34269662921348315,0.9838709677419355,61,117,1,6,178,62
0.898,0.3407821229050279,0.9838709677419355,61,118,1,5,179,62
0.899,0.3407821229050279,0.9838709677419355,61,118,1,5,179,62
0.9,0.3407821229050279,0.9838709677419355,61,118,1,5,179,62
0.901,0.3388888888888889,0.9838709677419355,61,119,1,4,180,62
0.902,0.3388888888888889,0.9838709677419355,61,119,1,4,180,62
0.903,0.3370165745856354,0.9838709677419355,61,120,1,3,181,62
